"","country","year","N_area","Nt_area","yield","suit","cropsuit","manure_area","netcap_area","netcap14_area","market"
"305","South_Africa",2000,1414939.27789041,0.0477891810720604,42156699.7648501,29.2218229064,41.66979321,8.68539977046981,0.00227807586124696,0.00316652544713328,3372.49684602
"306","South_Africa",2006,2257211.99572816,0.0762367081523862,44453884.5411392,29.2218229064,41.74690607,13.0367511171146,0.00499154302125082,0.00589002076507597,3372.60896516
"307","South_Africa",2010,1917827.96902045,0.0647741069236742,55850013.2028738,29.2218229064,41.75255455,12.6556486275406,0.00537868503715109,0.00580897984012317,3369.08638714
"308","South_Africa",2014,2109487.52575219,0.0712473552135234,60881223.9610174,29.2218229064,41.75967707,11.2448844640433,0.0045582897685817,0.0045582897685817,3368.10030754
"309","Spain",2000,2653300.32285305,0.0921748951301082,48024117.2584343,34.5919257511,35.13288871,65.9220324853561,0.00643889330465137,0.0089500616934654,9565.28851675
"310","Spain",2006,2550018.55862034,0.0885869161497395,41760514.0429938,34.5919257511,35.10922851,79.0206245228978,0.0112844985008655,0.0133157082310213,9519.69853996
"311","Spain",2010,2653813.77498052,0.0921927323103162,45010077.6152497,34.5919257511,35.09934297,78.6939099791628,0.0133294775651444,0.0143958357703559,9501.41885722
"312","Spain",2014,2568313.16480377,0.0892224655415217,44884758.0014054,34.5919257511,35.08861355,74.3558856437615,0.0130383327061568,0.0130383327061568,9489.18067822
"313","Sri_Lanka",2000,2788145.63518859,0.0916237404424179,39579404.5033284,62.6960573752,67.73351643,11.237305713579,0.00202878835131037,0.00282001580832141,1195.56181571
"314","Sri_Lanka",2006,1036622.1520185,0.0340653650923722,42433614.4906843,62.6960573752,67.77494949,11.4024693061453,0.00261146767711835,0.00308153185899966,1179.48560078
"315","Sri_Lanka",2010,843446.805125592,0.0277172577265988,47317839.0976397,62.6960573752,67.78198833,10.6585870660671,0.00422547151435081,0.00456350923549887,1176.28477688
"316","Sri_Lanka",2014,992718.370001504,0.0326226037540845,45527311.7641738,62.6960573752,67.82118096,12.0848568583131,0.00756679148013806,0.00756679148013806,1172.93395899
"317","Sweden",2000,2943354.6013149,0.102251297891222,68244001.6415462,10.269543902,25.41347593,82.6002852886655,0.0224530128943238,0.0312096879231102,16740.4618622
"318","Sweden",2006,2599406.99668892,0.0903026563772596,63373443.301336,10.269543902,25.13047003,87.3260249134092,0.0406100940128649,0.0479199109351806,16717.3929491
"319","Sweden",2010,2695915.82089915,0.093655345356373,65431011.6536197,10.269543902,24.93334892,78.3572597044221,0.0459657083477659,0.0496429650155871,16888.3242597
"320","Sweden",2014,2671941.5511408,0.0928224860747596,82334600.5534944,10.269543902,24.80214272,70.9352585849871,0.0493983930112166,0.0493983930112166,16888.5028869
"321","Switzerland",2000,5013079.30634967,0.174152942794214,89982555.9892018,20.484897634,52.03229179,383.138936180849,0.080809412399892,0.11232508323585,37592.0683439
"322","Switzerland",2006,537370.808759419,0.0186681083617855,83714389.3558274,20.484897634,52.2489291,405.173086069551,0.119850223411856,0.14142326362599,37516.104762
"323","Switzerland",2010,458344.512259288,0.0159227574003127,83956420.0516624,20.484897634,52.18766238,430.150102849578,0.151720495805118,0.163858135469527,37514.4962224
"324","Switzerland",2014,516351.247965293,0.0179378948253863,97620396.4483521,20.484897634,52.10577756,436.540918431048,0.158141201043168,0.158141201043168,37522.5507684
"325","Syrian_Arab_Republic",2000,1064942.74122351,0.035968145267396,16560778.9478097,17.1790732753,35.86856401,1.78968525128463,0.00190227577622906,0.00264416332895839,2653.0871242
"326","Syrian_Arab_Republic",2006,517455.448885045,0.0174769140484677,28323642.2850398,17.1790732753,35.69070638,2.22558038786073,0.00254821623359511,0.00300689515564222,2655.30200328
"327","Syrian_Arab_Republic",2010,404157.44564713,0.0136503054607747,17707959.5897521,17.1790732753,35.67023518,1.92761412408452,0.00427688793804016,0.00461903897308337,2659.48002827
"328","Syrian_Arab_Republic",2014,472889.143934395,0.0159716994782887,15373499.8271754,17.1790732753,35.65938882,2.00815811209096,0.00585892876199346,0.00585892876199346,2658.48293182
"329","Thailand",2000,1585204.31155104,0.0520928127127511,40325713.0942795,41.5582071179,45.55736009,11.892623961901,0.000844862961736254,0.00117435951681339,1445.81765871
"330","Thailand",2006,1160658.35612194,0.0381414294223002,45282301.3747028,41.5582071179,45.53027062,13.0063066913889,0.00126424511237043,0.00149180923259711,1435.06753634
"331","Thailand",2010,1728439.38326101,0.0567997881544116,46355934.8008784,41.5582071179,45.51271309,11.6544399280046,0.00170425731454933,0.00184059789971328,1429.36078489
"332","Thailand",2014,2428550.57354135,0.0798067664017076,53391879.4191778,41.5582071179,45.4928014,11.0018278118579,0.00237022932843897,0.00237022932843897,1419.36740979
"333","Togo",2000,156791.686012837,0.00529559564183746,17508974.6574876,58.9684287158,65.06562519,8.38843724268475,0.000252205559248701,0.000350565727355695,255.315564196
"334","Togo",2006,486546.213584484,0.0164329632120899,18736280.8842808,58.9684287158,65.25565625,10.0652657109466,0.000353489957533321,0.000417118149889319,250.643062996
"335","Togo",2010,422956.483159393,0.0142852377307965,19559608.8334589,58.9684287158,65.31534334,9.89245604812646,0.00045650943674551,0.00049303019168515,247.378208045
"336","Togo",2014,451398.342546421,0.0152458536310769,17808585.4927925,58.9684287158,65.37257219,6.91857160038647,0.000399137793944513,0.000399137793944513,242.606694016
"337","Turkey",2000,1662022.08466457,0.0577381723577944,33327166.7720933,27.6807563085,31.23981773,4.34992556290488,0.00346327609953108,0.0048139537783482,3496.92183148
"338","Turkey",2006,1926494.50849096,0.0669258687979736,37332351.4280094,27.6807563085,31.22403743,4.96110922633943,0.00633176714220612,0.00747148522780322,3491.96806398
"339","Turkey",2010,2038791.65025887,0.0708270394180931,38397438.7196443,27.6807563085,31.15337518,4.46048383306965,0.00984872641220061,0.0106366245251767,3486.39568462
"340","Turkey",2014,2291324.2054271,0.0795999482324788,40241434.8690334,27.6807563085,31.12553066,5.97799349424492,0.0114751298160013,0.0114751298160013,3481.68805132
"341","Ukraine",2000,489167.024938876,0.0149065988459381,26451714.2474706,59.6949215947,63.06229101,32.8426901731626,0.000810232795627754,0.00112622358592258,2526.57520283
"342","Ukraine",2006,476901.271624457,0.0145328192269539,31242653.9937328,59.6949215947,63.09232912,19.370837831037,0.00131401845641892,0.00155054177857433,2515.34142596
"343","Ukraine",2010,854257.718999503,0.0260321658635165,34219572.7873256,59.6949215947,63.10864761,15.4071524380237,0.0020109054002095,0.00217177783222626,2516.52019485
"344","Ukraine",2014,1488326.16976377,0.0453544086855656,51505201.556287,59.6949215947,63.10788694,14.1553651660802,0.00205384730924384,0.00205384730924384,2516.46636624
"345","United_Republic_of_Tanzania",2000,142565.203716615,0.0048151001540832,21890411.3394742,52.1352217362,56.16023477,10.5613881211479,0.000537298300804657,0.000746844638118473,146.540082572
"346","United_Republic_of_Tanzania",2006,533827.285526715,0.0180298682833078,19570013.7698216,52.1352217362,56.17815204,8.52073156348244,0.000499276875342793,0.000589146712904495,145.109181714
"347","United_Republic_of_Tanzania",2010,495333.925975178,0.0167297657570544,22151533.7818559,52.1352217362,56.18284638,8.08787972866619,0.000667536287384016,0.000720939190374737,144.958983991
"348","United_Republic_of_Tanzania",2014,476371.226072865,0.0160893058352704,22829690.287976,52.1352217362,56.20130469,6.06477883591167,0.000760472564117372,0.000760472564117372,144.922727686
"349","United_States_of_America",2000,2849093.62106327,0.0914032834542114,68836607.7282507,28.5268758248,63.3500301,26.3875450929012,0.0037465300682269,0.00520767679483539,13276.0022376
"350","United_States_of_America",2006,3056515.56963829,0.0980576969912269,74281974.8466243,28.5268758248,63.329049,28.4772228546337,0.00537420482585099,0.00634156169450417,13148.4144877
"351","United_States_of_America",2010,2765329.62944751,0.0887160064155394,80393723.640764,28.5268758248,63.31297515,26.3185367352941,0.00539602305731478,0.00582770490189996,13105.3318195
"352","United_States_of_America",2014,2722390.13975773,0.0873384418741434,87180605.1347911,28.5268758248,63.3159145,25.4314602466063,0.00675373484630784,0.00675373484630784,13078.6290248
"353","Uruguay",2000,2114647.35216566,0.0714216269173528,44832830.0212021,74.7768451873,79.29032927,67.0855920329362,0.00295530352321764,0.00410787189727252,1421.48005499
"354","Uruguay",2006,504210.18953289,0.0170295590930874,47375299.5498098,74.7768451873,79.29194081,39.3338591719967,0.00176058712580213,0.00207749280844652,1389.04305157
"355","Uruguay",2010,383980.402670559,0.0129688314389752,42921225.662152,74.7768451873,79.27634439,23.449717103741,0.00194118038467103,0.00209647481544471,1377.60147627
"356","Uruguay",2014,357486.982583652,0.0120740235348232,41722783.5190587,74.7768451873,79.28818066,17.5047709909727,0.00228387823872153,0.00228387823872153,1370.14665548
"357","Uzbekistan",2000,892970.170726657,0.0272118671900962,37378177.123915,6.50137120022,26.31923641,77.5800378034973,0.00148626242294628,0.00206590476789533,910.030400583
"358","Uzbekistan",2006,896520.647607372,0.027320062411512,57083804.3338771,6.50137120022,26.17188119,93.4953441729548,0.00166351060007186,0.0019629425080848,903.493331929
"359","Uzbekistan",2010,3264210.75666788,0.099471709697366,62031567.8404051,6.50137120022,26.09626856,112.207732241261,0.00318695227325628,0.00344190845511678,900.71894489
"360","Uzbekistan",2014,4202137.12259706,0.128053546516154,67624282.9396545,6.50137120022,25.95863154,138.603295381249,0.00503061506565308,0.00503061506565308,896.81269624
"361","Venezuela_(Bolivarian_Republic_of)",2000,2343234.24300052,0.0791420856589418,52157111.3037581,23.1569522426,46.45824649,105.477803118163,0.00735077167949929,0.010217572634504,3125.6586952
"362","Venezuela_(Bolivarian_Republic_of)",2006,784711.469247982,0.0265034118984425,52447483.7171641,23.1569522426,46.420303,88.3065520372975,0.00621075301291962,0.00732868855524515,3109.0356686
"363","Venezuela_(Bolivarian_Republic_of)",2010,661093.159912568,0.0223282378390582,50654981.4329993,23.1569522426,46.40419808,110.291726794535,0.0137026939830212,0.0147989095016629,3102.54241342
"364","Venezuela_(Bolivarian_Republic_of)",2014,853776.82297652,0.0288360750358034,57677883.3318733,23.1569522426,46.37839421,142.672016811912,0.0222877858557616,0.0222877858557616,3100.25634785
"365","Viet_Nam",2000,2980035.23325471,0.0979295956692452,48029188.3160844,45.6085260241,56.50659993,22.9499182991658,0.000539201939138824,0.000749490695402965,1021.53253139
"366","Viet_Nam",2006,3109433.34798928,0.102181862526667,57031354.2274859,45.6085260241,56.37130689,28.0473163432955,0.000910372166374766,0.00107423915632222,1010.92081791
"367","Viet_Nam",2010,3055734.85276773,0.100417228381939,62059684.6243836,45.6085260241,56.30329831,28.2130124593181,0.00137819477606989,0.00148845035815548,1004.56779551
"368","Viet_Nam",2014,3180324.97279311,0.104511495437011,67411983.3941085,45.6085260241,56.19481883,26.7223420832446,0.00200077883071418,0.00200077883071418,993.646979167
"369","Zambia",2000,294940.888629872,0.00996154658544932,23191891.3395015,45.4478112096,44.96121865,9.10549677494929,0.000221340030936136,0.00030766264300123,115.770281871
"370","Zambia",2006,591326.344180748,0.0199718830173869,27005234.6865356,45.4478112096,45.05223467,9.22723847909684,0.00064314266415893,0.000758908343707538,116.957245451
"371","Zambia",2010,511155.796508341,0.017264145039348,33063152.0201328,45.4478112096,45.05323337,9.27991513723994,0.000728674928147921,0.000786968922399755,116.775947631
"372","Zambia",2014,555608.581639371,0.0187655255091526,35762518.4024667,45.4478112096,45.06339741,12.0353525931388,0.000894503324404662,0.000894503324404662,116.874555638
"373","Zimbabwe",2000,1825229.95710581,0.0616466347929274,19344821.7253849,40.9295662257,42.04296607,7.82098585377143,0.00235038627623798,0.00326703692397079,59.2297049434
"374","Zimbabwe",2006,617628.898876452,0.0208602444959692,14869947.1194409,40.9295662257,42.0035655,4.57556740451978,0.000643325402156971,0.000759123974545226,59.1657608533
"375","Zimbabwe",2010,477759.409707602,0.0161361913519271,11948527.4634342,40.9295662257,42.00501333,7.38044688676793,0.00449797976690947,0.00485781814826223,58.9123336777
"376","Zimbabwe",2014,528222.616606021,0.0178405721473638,14729696.1717621,40.9295662257,42.00762008,7.49788345461505,0.00458331055000262,0.00458331055000262,58.8248476004
