Domain Code;Domain;Area Code;Area;Element Code;Element;Item Code;Item;Year Code;Year;Unit;Value;Flag;Flag Description
GU;Manure applied to Soils;68;France;723812;Manure applied to soils that leaches (N content);1755;All Animals;2006;2006;kg;270946567.7;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;68;France;723812;Manure applied to soils that leaches (N content);1755;All Animals;2010;2010;kg;272398737.6;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;68;France;723812;Manure applied to soils that leaches (N content);1755;All Animals;2014;2014;kg;259116011.6;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;68;France;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2000;2000;kg;198635291;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;68;France;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2006;2006;kg;180631045.1;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;68;France;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2010;2010;kg;181599158.4;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;68;France;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2014;2014;kg;172744007.7;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;69;French Guiana;72381;Manure applied to soils (N content);1755;All Animals;2000;2000;kg;222498.1323;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;69;French Guiana;72381;Manure applied to soils (N content);1755;All Animals;2006;2006;kg;226586.6631;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;69;French Guiana;72381;Manure applied to soils (N content);1755;All Animals;2010;2010;kg;147281.6449;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;69;French Guiana;72381;Manure applied to soils (N content);1755;All Animals;2014;2014;kg;147409.6537;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;69;French Guiana;723812;Manure applied to soils that leaches (N content);1755;All Animals;2000;2000;kg;66749.4397;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;69;French Guiana;723812;Manure applied to soils that leaches (N content);1755;All Animals;2006;2006;kg;67975.9989;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;69;French Guiana;723812;Manure applied to soils that leaches (N content);1755;All Animals;2010;2010;kg;44184.4935;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;69;French Guiana;723812;Manure applied to soils that leaches (N content);1755;All Animals;2014;2014;kg;44222.8961;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;69;French Guiana;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2000;2000;kg;44499.6265;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;69;French Guiana;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2006;2006;kg;45317.3326;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;69;French Guiana;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2010;2010;kg;29456.329;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;69;French Guiana;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2014;2014;kg;29481.9307;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;70;French Polynesia;72381;Manure applied to soils (N content);1755;All Animals;2000;2000;kg;402250.4034;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;70;French Polynesia;72381;Manure applied to soils (N content);1755;All Animals;2006;2006;kg;338359.7899;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;70;French Polynesia;72381;Manure applied to soils (N content);1755;All Animals;2010;2010;kg;372764.0379;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;70;French Polynesia;72381;Manure applied to soils (N content);1755;All Animals;2014;2014;kg;367633.8535;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;70;French Polynesia;723812;Manure applied to soils that leaches (N content);1755;All Animals;2000;2000;kg;120675.121;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;70;French Polynesia;723812;Manure applied to soils that leaches (N content);1755;All Animals;2006;2006;kg;101507.937;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;70;French Polynesia;723812;Manure applied to soils that leaches (N content);1755;All Animals;2010;2010;kg;111829.2114;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;70;French Polynesia;723812;Manure applied to soils that leaches (N content);1755;All Animals;2014;2014;kg;110290.156;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;70;French Polynesia;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2000;2000;kg;80450.0807;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;70;French Polynesia;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2006;2006;kg;67671.958;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;70;French Polynesia;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2010;2010;kg;74552.8076;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;70;French Polynesia;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2014;2014;kg;73526.7707;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;74;Gabon;72381;Manure applied to soils (N content);1755;All Animals;2000;2000;kg;3389063.703;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;74;Gabon;72381;Manure applied to soils (N content);1755;All Animals;2006;2006;kg;3366741.897;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;74;Gabon;72381;Manure applied to soils (N content);1755;All Animals;2010;2010;kg;3413056.887;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;74;Gabon;72381;Manure applied to soils (N content);1755;All Animals;2014;2014;kg;3491675.809;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;74;Gabon;723812;Manure applied to soils that leaches (N content);1755;All Animals;2000;2000;kg;1016719.111;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;74;Gabon;723812;Manure applied to soils that leaches (N content);1755;All Animals;2006;2006;kg;1010022.569;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;74;Gabon;723812;Manure applied to soils that leaches (N content);1755;All Animals;2010;2010;kg;1023917.066;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;74;Gabon;723812;Manure applied to soils that leaches (N content);1755;All Animals;2014;2014;kg;1047502.743;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;74;Gabon;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2000;2000;kg;677812.7406;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;74;Gabon;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2006;2006;kg;673348.3793;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;74;Gabon;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2010;2010;kg;682611.3773;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;74;Gabon;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2014;2014;kg;698335.1618;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;75;Gambia;72381;Manure applied to soils (N content);1755;All Animals;2000;2000;kg;774500.3617;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;75;Gambia;72381;Manure applied to soils (N content);1755;All Animals;2006;2006;kg;949972.4943;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;75;Gambia;72381;Manure applied to soils (N content);1755;All Animals;2010;2010;kg;1183379.554;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;75;Gambia;72381;Manure applied to soils (N content);1755;All Animals;2014;2014;kg;924219.3584;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;75;Gambia;723812;Manure applied to soils that leaches (N content);1755;All Animals;2000;2000;kg;232350.1085;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;75;Gambia;723812;Manure applied to soils that leaches (N content);1755;All Animals;2006;2006;kg;284991.7483;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;75;Gambia;723812;Manure applied to soils that leaches (N content);1755;All Animals;2010;2010;kg;355013.8663;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;75;Gambia;723812;Manure applied to soils that leaches (N content);1755;All Animals;2014;2014;kg;277265.8075;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;75;Gambia;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2000;2000;kg;154900.0723;A;Aggregate, may include official, semi-official, estimated or calculated data
