Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"CS","Capital Stock","199","Slovakia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","12280.34","Cv","Calculated through value",""
"CS","Capital Stock","198","Slovenia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","2501.7","Cv","Calculated through value",""
"CS","Capital Stock","198","Slovenia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","3855.83","Cv","Calculated through value",""
"CS","Capital Stock","198","Slovenia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","4523.84","Cv","Calculated through value",""
"CS","Capital Stock","198","Slovenia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","4556.8","Cv","Calculated through value",""
"CS","Capital Stock","25","Solomon Islands","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","81.16","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","25","Solomon Islands","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","43.58","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","25","Solomon Islands","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","68.05","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","25","Solomon Islands","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","124.48","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","201","Somalia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","2620.1","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","201","Somalia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","2602.94","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","201","Somalia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","1035.14","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","201","Somalia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","1224.71","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","202","South Africa","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","14105.34","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","202","South Africa","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","20634.36","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","202","South Africa","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","25040.92","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","202","South Africa","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","22634.63","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","203","Spain","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","46960.89","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","203","Spain","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","72183.45","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","203","Spain","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","82795.69","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","203","Spain","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","85719.71","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","38","Sri Lanka","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","1886.55","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","38","Sri Lanka","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","2640.28","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","38","Sri Lanka","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","4989.31","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","38","Sri Lanka","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","7749.87","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","207","Suriname","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","214.95","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","207","Suriname","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","404.93","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","207","Suriname","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","599.49","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","207","Suriname","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","672.56","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","210","Sweden","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","20845.22","Cv","Calculated through value",""
"CS","Capital Stock","210","Sweden","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","32829.2","Cv","Calculated through value",""
"CS","Capital Stock","210","Sweden","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","39810.9","Cv","Calculated through value",""
"CS","Capital Stock","210","Sweden","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","45802.19","Cv","Calculated through value",""
"CS","Capital Stock","211","Switzerland","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","16164.63","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","211","Switzerland","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","22477.43","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","211","Switzerland","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","26818.57","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","211","Switzerland","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","27105.56","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","212","Syrian Arab Republic","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","5891.7","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","212","Syrian Arab Republic","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","8131.86","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","212","Syrian Arab Republic","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","13751.79","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","212","Syrian Arab Republic","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","15098.02","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","216","Thailand","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","11721.05","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","216","Thailand","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","17527.34","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","216","Thailand","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","27365.5","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","216","Thailand","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","36236.86","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","154","The former Yugoslav Republic of Macedonia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","502.57","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","154","The former Yugoslav Republic of Macedonia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","695.36","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","154","The former Yugoslav Republic of Macedonia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","722.14","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","154","The former Yugoslav Republic of Macedonia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","577.02","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","176","Timor-Leste","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","35.61","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","176","Timor-Leste","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","69.77","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","176","Timor-Leste","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","145.7","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","176","Timor-Leste","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","248.32","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","217","Togo","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","223.84","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","217","Togo","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","348.44","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","217","Togo","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","510.63","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","217","Togo","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","597.36","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","219","Tonga","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","42.35","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","219","Tonga","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","63.55","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","219","Tonga","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","90.07","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","219","Tonga","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","99.1","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","222","Tunisia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","4084.46","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","222","Tunisia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","5784.29","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","222","Tunisia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","7791.7","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","222","Tunisia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","8546.52","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","223","Turkey","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","49273.12","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","223","Turkey","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","86546.5","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","223","Turkey","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","125703.54","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","223","Turkey","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","141185.04","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","213","Turkmenistan","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","678.92","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","213","Turkmenistan","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","1705.57","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","213","Turkmenistan","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","2083.33","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","213","Turkmenistan","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","3832.92","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","224","Turks and Caicos Islands","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","2.62","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","224","Turks and Caicos Islands","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","4.64","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","224","Turks and Caicos Islands","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","5.74","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","224","Turks and Caicos Islands","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","6.08","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","227","Tuvalu","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","0.92","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","227","Tuvalu","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","2.65","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","227","Tuvalu","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","3.94","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","227","Tuvalu","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","4.53","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","226","Uganda","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","1757.21","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","226","Uganda","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","1933.43","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","226","Uganda","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","2542.04","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","226","Uganda","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","3599.1","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","230","Ukraine","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","12853.29","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","230","Ukraine","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","25587.75","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","230","Ukraine","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","43251.78","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","230","Ukraine","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","47858.75","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","225","United Arab Emirates","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","3258.4","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","225","United Arab Emirates","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","5158.05","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","225","United Arab Emirates","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","6842.06","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","225","United Arab Emirates","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","7553.93","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","229","United Kingdom","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","33930.93","Cv","Calculated through value",""
"CS","Capital Stock","229","United Kingdom","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","47947.82","Cv","Calculated through value",""
"CS","Capital Stock","229","United Kingdom","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","48750.01","Cv","Calculated through value",""
"CS","Capital Stock","229","United Kingdom","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","63944.55","Cv","Calculated through value",""
"CS","Capital Stock","215","United Republic of Tanzania","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","2008.55","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","215","United Republic of Tanzania","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","3158.78","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","215","United Republic of Tanzania","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","4835.48","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","215","United Republic of Tanzania","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","8243.08","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","231","United States of America","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","338270","Cv","Calculated through value",""
"CS","Capital Stock","231","United States of America","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","456987","Cv","Calculated through value",""
"CS","Capital Stock","231","United States of America","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","489649","Cv","Calculated through value",""
"CS","Capital Stock","231","United States of America","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","632634","Cv","Calculated through value",""
"CS","Capital Stock","234","Uruguay","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","1580.65","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","234","Uruguay","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","1670.85","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","234","Uruguay","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","3179.9","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","234","Uruguay","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","5066.27","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","235","Uzbekistan","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","2362.86","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","235","Uzbekistan","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","2777.73","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","235","Uzbekistan","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","5599.95","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","235","Uzbekistan","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","8735.16","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","155","Vanuatu","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","49.73","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","155","Vanuatu","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","78.21","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","155","Vanuatu","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","121.82","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","155","Vanuatu","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","155.96","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","236","Venezuela (Bolivarian Republic of)","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","8322.11","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","236","Venezuela (Bolivarian Republic of)","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","8801.55","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","236","Venezuela (Bolivarian Republic of)","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","18305.47","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","236","Venezuela (Bolivarian Republic of)","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","24902.21","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","237","Viet Nam","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","5033.6","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","237","Viet Nam","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","8730.48","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","237","Viet Nam","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","13564.9","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","237","Viet Nam","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","20397.48","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","249","Yemen","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","2480.09","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","249","Yemen","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","3276.93","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","249","Yemen","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","4642","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","249","Yemen","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","5706.4","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","251","Zambia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","239.97","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","251","Zambia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","813.16","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","251","Zambia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","1329.02","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","251","Zambia","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","1734.84","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","181","Zimbabwe","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2000","2000","millions","4773.47","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","181","Zimbabwe","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2006","2006","millions","1944.02","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","181","Zimbabwe","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2010","2010","millions","10674.79","IM","FAO data based on imputation methodology",""
"CS","Capital Stock","181","Zimbabwe","6110","Value US$","22034","Net Capital Stocks (Agriculture, Forestry and Fishing)","2014","2014","millions","8214.42","IM","FAO data based on imputation methodology",""
