"","X.2","X.1","X","Area","Item","Year","Area_harvested_ha","Production_t"
"10511",41171,531939,531939,"Nigeria","Cassava",2000,3300000,32010000
"10512",41172,531945,531945,"Nigeria","Cassava",2006,3810000,45721000
"10513",41173,531949,531949,"Nigeria","Cassava",2010,3481900,42533180
"10514",41174,531953,531953,"Nigeria","Cassava",2014,6458435,56328480
"10535",41251,533051,533051,"Nigeria","Groundnuts, with shell",2000,1934000,2901000
"10536",41252,533057,533057,"Nigeria","Groundnuts, with shell",2006,2224000,3825000
"10537",41253,533061,533061,"Nigeria","Groundnuts, with shell",2010,2789180,3799240
"10538",41254,533065,533065,"Nigeria","Groundnuts, with shell",2014,2799773,3399158
"10539",41263,533219,533219,"Nigeria","Maize",2000,3159000,4107000
"10540",41264,533225,533225,"Nigeria","Maize",2006,3905000,7100000
"10541",41265,533229,533229,"Nigeria","Maize",2010,4149310,7676850
"10542",41266,533233,533233,"Nigeria","Maize",2014,6346551,10058968
"10543",41267,533275,533275,"Nigeria","Maize, green",2000,162414,563632
"10544",41268,533281,533281,"Nigeria","Maize, green",2006,162000,577000
"10545",41269,533285,533285,"Nigeria","Maize, green",2010,184074,676635
"10546",41270,533289,533289,"Nigeria","Maize, green",2014,197019,744078
"10551",41279,533443,533443,"Nigeria","Millet",2000,5814000,6105000
"10552",41280,533449,533449,"Nigeria","Millet",2006,4971000,7705000
"10553",41281,533453,533453,"Nigeria","Millet",2010,4364140,5170430
"10554",41282,533457,533457,"Nigeria","Millet",2014,1511222,1398667
"10555",41287,533555,533555,"Nigeria","Oil palm fruit",2000,3080000,8220000
"10556",41288,533561,533561,"Nigeria","Oil palm fruit",2006,3075000,8300000
"10557",41289,533565,533565,"Nigeria","Oil palm fruit",2010,3200000,8e+06
"10558",41290,533569,533569,"Nigeria","Oil palm fruit",2014,3030949,7975851
"10575",41319,533970,533970,"Nigeria","Palm kernels",2000,NA,577000
"10576",41320,533976,533976,"Nigeria","Palm kernels",2006,NA,469000
"10577",41321,533980,533980,"Nigeria","Palm kernels",2010,NA,233000
"10578",41322,533984,533984,"Nigeria","Palm kernels",2014,NA,235000
"10591",41335,534192,534192,"Nigeria","Potatoes",2000,212000,599000
"10592",41336,534198,534198,"Nigeria","Potatoes",2006,266000,838000
"10593",41337,534202,534202,"Nigeria","Potatoes",2010,265251,1021462
"10594",41338,534206,534206,"Nigeria","Potatoes",2014,316526,1166171
"10595",41347,534360,534360,"Nigeria","Rice, paddy",2000,2199000,3298000
"10596",41348,534366,534366,"Nigeria","Rice, paddy",2006,2725000,4042000
"10597",41349,534370,534370,"Nigeria","Rice, paddy",2010,2432630,4472520
"10598",41350,534374,534374,"Nigeria","Rice, paddy",2014,3081923,6002831
"10603",41367,534640,534640,"Nigeria","Sorghum",2000,6885000,7711000
"10604",41368,534646,534646,"Nigeria","Sorghum",2006,7308000,9866000
"10605",41369,534650,534650,"Nigeria","Sorghum",2010,4960130,7140970
"10606",41370,534654,534654,"Nigeria","Sorghum",2014,5702160,6883294
"10607",41371,534696,534696,"Nigeria","Soybeans",2000,517000,429000
"10608",41372,534702,534702,"Nigeria","Soybeans",2006,630000,605000
"10609",41373,534706,534706,"Nigeria","Soybeans",2010,281890,365080
"10610",41374,534710,534710,"Nigeria","Soybeans",2014,633016,623815
"10611",41379,534808,534808,"Nigeria","Sugar cane",2000,24000,695000
"10612",41380,534814,534814,"Nigeria","Sugar cane",2006,47000,987000
"10613",41381,534818,534818,"Nigeria","Sugar cane",2010,45680,850904
"10614",41382,534822,534822,"Nigeria","Sugar cane",2014,81872,1413512
"10627",41411,535256,535256,"Nigeria","Wheat",2000,52000,73000
"10628",41412,535262,535262,"Nigeria","Wheat",2006,63000,71000
"10629",41413,535266,535266,"Nigeria","Wheat",2010,71242,107631
"10630",41414,535270,535270,"Nigeria","Wheat",2014,70000,70000
"10639",42773,553600,553600,"Norway","Barley",2000,162740,573500
"10640",42774,553606,553606,"Norway","Barley",2006,152426,537600
"10641",42775,553610,553610,"Norway","Barley",2010,146180,541200
"10642",42776,553614,553614,"Norway","Barley",2014,126506,527400
"10683",42841,554520,554520,"Norway","Maize, green",2000,63,333
"10684",42842,554526,554526,"Norway","Maize, green",2006,101,555
"10685",42843,554530,554530,"Norway","Maize, green",2010,52,298
"10686",42844,554534,554534,"Norway","Maize, green",2014,30,144
"10711",42881,555021,555021,"Norway","Potatoes",2000,15113,356500
"10712",42882,555027,555027,"Norway","Potatoes",2006,14046,378300
"10713",42883,555031,555031,"Norway","Potatoes",2010,13240,333200
"10714",42884,555035,555035,"Norway","Potatoes",2014,12345,357700
"10715",42889,555109,555109,"Norway","Rapeseed",2000,5720,9080
"10716",42890,555115,555115,"Norway","Rapeseed",2006,6514,9550
"10717",42891,555119,555119,"Norway","Rapeseed",2010,5934,10200
"10718",42892,555123,555123,"Norway","Rapeseed",2014,4100,9700
"10723",42901,555277,555277,"Norway","Rye",2000,3830,16120
"10724",42902,555283,555283,"Norway","Rye",2006,6060,26160
"10725",42903,555287,555287,"Norway","Rye",2010,6760,34200
"10726",42904,555291,555291,"Norway","Rye",2014,6095,38100
"10739",42925,555613,555613,"Norway","Wheat",2000,68093,313400
"10740",42926,555619,555619,"Norway","Wheat",2006,85748,357000
"10741",42927,555623,555623,"Norway","Wheat",2010,72082,331400
"10742",42928,555627,555627,"Norway","Wheat",2014,79170,389600
"10755",43921,569902,569902,"Pakistan","Barley",2000,123600,117500
"10756",43922,569908,569908,"Pakistan","Barley",2006,89900,87500
"10757",43923,569912,569912,"Pakistan","Barley",2010,84100,71400
"10758",43924,569916,569916,"Pakistan","Barley",2014,70778,66451
"10803",44037,571353,571353,"Pakistan","Groundnuts, with shell",2000,81500,91400
"10804",44038,571359,571359,"Pakistan","Groundnuts, with shell",2006,93500,73900
"10805",44039,571363,571363,"Pakistan","Groundnuts, with shell",2010,82905,67803
"10806",44040,571367,571367,"Pakistan","Groundnuts, with shell",2014,96258,86663
"10823",44065,571690,571690,"Pakistan","Maize",2000,961700,1643200
"10824",44066,571696,571696,"Pakistan","Maize",2006,1017000,3088400
"10825",44067,571700,571700,"Pakistan","Maize",2010,974180,3706910
"10826",44068,571704,571704,"Pakistan","Maize",2014,1142462,4936747
"10835",44077,571858,571858,"Pakistan","Millet",2000,389600,199000
"10836",44078,571864,571864,"Pakistan","Millet",2006,504000,238000
"10837",44079,571868,571868,"Pakistan","Millet",2010,548400,346000
"10838",44080,571872,571872,"Pakistan","Millet",2014,461901,294395
"10871",44141,572676,572676,"Pakistan","Potatoes",2000,110505,1868400
"10872",44142,572682,572682,"Pakistan","Potatoes",2006,117500,1568000
"10873",44143,572686,572686,"Pakistan","Potatoes",2010,138500,3141500
"10874",44144,572690,572690,"Pakistan","Potatoes",2014,159831,2901029
"10879",44157,572881,572881,"Pakistan","Rapeseed",2000,321300,289500
"10880",44158,572887,572887,"Pakistan","Rapeseed",2006,227300,180800
"10881",44159,572891,572891,"Pakistan","Rapeseed",2010,190400,162200
"10882",44160,572895,572895,"Pakistan","Rapeseed",2014,235711,220173
"10883",44161,572937,572937,"Pakistan","Rice, paddy",2000,2376600,7203900
"10884",44162,572943,572943,"Pakistan","Rice, paddy",2006,2581200,8157600
"10885",44163,572947,572947,"Pakistan","Rice, paddy",2010,2365300,7234950
"10886",44164,572951,572951,"Pakistan","Rice, paddy",2014,2890646,10504200
"10895",44185,573244,573244,"Pakistan","Sorghum",2000,353600,218500
"10896",44186,573250,573250,"Pakistan","Sorghum",2006,291600,179500
"10897",44187,573254,573254,"Pakistan","Sorghum",2010,228796,141198
"10898",44188,573258,573258,"Pakistan","Sorghum",2014,194773,114619
"10899",44189,573300,573300,"Pakistan","Soybeans",2000,1264,1537
"10900",44190,573306,573306,"Pakistan","Soybeans",2006,373,421
"10901",44191,573310,573310,"Pakistan","Soybeans",2010,89,51
"10902",44192,573314,573314,"Pakistan","Soybeans",2014,84,63
"10911",44205,573505,573505,"Pakistan","Sugar cane",2000,1009800,46332600
"10912",44206,573511,573511,"Pakistan","Sugar cane",2006,907300,44665500
"10913",44207,573515,573515,"Pakistan","Sugar cane",2010,942800,49372900
"10914",44208,573519,573519,"Pakistan","Sugar cane",2014,1140492,62826458
"10915",44209,573561,573561,"Pakistan","Sunflower seed",2000,114282,149871
"10916",44210,573567,573567,"Pakistan","Sunflower seed",2006,325082,348275
"10917",44211,573571,573571,"Pakistan","Sunflower seed",2010,256121,325478
"10918",44212,573575,573575,"Pakistan","Sunflower seed",2014,152675,193131
"10935",44249,574102,574102,"Pakistan","Wheat",2000,8463000,21078600
"10936",44250,574108,574108,"Pakistan","Wheat",2006,8447900,21276900
"10937",44251,574112,574112,"Pakistan","Wheat",2010,9131600,23310800
"10938",44252,574116,574116,"Pakistan","Wheat",2014,9199318,25979399
"10951",44653,579635,579635,"Paraguay","Cassava",2000,201792,2719410
"10952",44654,579641,579641,"Paraguay","Cassava",2006,3e+05,4800000
"10953",44655,579645,579645,"Paraguay","Cassava",2010,177480,2624084
"10954",44656,579649,579649,"Paraguay","Cassava",2014,180000,3060000
"10975",44717,580525,580525,"Paraguay","Groundnuts, with shell",2000,29330,22045
"10976",44718,580531,580531,"Paraguay","Groundnuts, with shell",2006,37000,36000
"10977",44719,580535,580535,"Paraguay","Groundnuts, with shell",2010,24698,26564
"10978",44720,580539,580539,"Paraguay","Groundnuts, with shell",2014,25000,25000
"10983",44725,580637,580637,"Paraguay","Maize",2000,331725,647270
"10984",44726,580643,580643,"Paraguay","Maize",2006,616002,1652688
"10985",44727,580647,580647,"Paraguay","Maize",2010,794034,3108821
"10986",44728,580651,580651,"Paraguay","Maize",2014,8e+05,3200000
"10995",44741,580861,580861,"Paraguay","Oil palm fruit",2000,13000,125000
"10996",44742,580867,580867,"Paraguay","Oil palm fruit",2006,13130,125880
"10997",44743,580871,580871,"Paraguay","Oil palm fruit",2010,16000,152000
"10998",44744,580875,580875,"Paraguay","Oil palm fruit",2014,15796,149841
"11015",44769,581247,581247,"Paraguay","Palm kernels",2000,NA,12508
"11016",44770,581253,581253,"Paraguay","Palm kernels",2006,NA,12017
"11017",44771,581257,581257,"Paraguay","Palm kernels",2010,NA,15200
"11018",44772,581261,581261,"Paraguay","Palm kernels",2014,NA,15043
"11039",44797,581638,581638,"Paraguay","Potatoes",2000,187,986
"11040",44798,581644,581644,"Paraguay","Potatoes",2006,190,1230
"11041",44799,581648,581648,"Paraguay","Potatoes",2010,103,1351
"11042",44800,581652,581652,"Paraguay","Potatoes",2014,240,3600
"11047",44809,581806,581806,"Paraguay","Rapeseed",2000,8600,8600
"11048",44810,581812,581812,"Paraguay","Rapeseed",2006,57370,62158
"11049",44811,581816,581816,"Paraguay","Rapeseed",2010,63000,102000
"11050",44812,581820,581820,"Paraguay","Rapeseed",2014,80000,112000
"11051",44813,581862,581862,"Paraguay","Rice, paddy",2000,26252,101049
"11052",44814,581868,581868,"Paraguay","Rice, paddy",2006,42000,126000
"11053",44815,581872,581872,"Paraguay","Rice, paddy",2010,59476,315213
"11054",44816,581876,581876,"Paraguay","Rice, paddy",2014,120000,804000
"11059",44829,582086,582086,"Paraguay","Sorghum",2000,26222,34239
"11060",44830,582092,582092,"Paraguay","Sorghum",2006,11120,25085
"11061",44831,582096,582096,"Paraguay","Sorghum",2010,24988,149543
"11062",44832,582100,582100,"Paraguay","Sorghum",2014,25000,87500
"11063",44833,582142,582142,"Paraguay","Soybeans",2000,1176460,2980058
"11064",44834,582148,582148,"Paraguay","Soybeans",2006,2200000,3800000
"11065",44835,582152,582152,"Paraguay","Soybeans",2010,2671059,7460435
"11066",44836,582156,582156,"Paraguay","Soybeans",2014,3500000,9975000
"11071",44841,582254,582254,"Paraguay","Sugar cane",2000,59450,2244900
"11072",44842,582260,582260,"Paraguay","Sugar cane",2006,75000,3200000
"11073",44843,582264,582264,"Paraguay","Sugar cane",2010,1e+05,5130941
"11074",44844,582268,582268,"Paraguay","Sugar cane",2014,118000,6372000
"11075",44845,582297,582297,"Paraguay","Sunflower seed",2000,70800,81951
"11076",44846,582303,582303,"Paraguay","Sunflower seed",2006,46000,68000
"11077",44847,582307,582307,"Paraguay","Sunflower seed",2010,168103,262293
"11078",44848,582311,582311,"Paraguay","Sunflower seed",2014,62000,111600
"11095",44881,582801,582801,"Paraguay","Wheat",2000,127680,231119
"11096",44882,582807,582807,"Paraguay","Wheat",2006,365000,620000
"11097",44883,582811,582811,"Paraguay","Wheat",2010,560800,1401987
"11098",44884,582815,582815,"Paraguay","Wheat",2014,560000,840000
"11115",45374,589613,589613,"Philippines","Cassava",2000,210208,1765712
"11116",45375,589619,589619,"Philippines","Cassava",2006,204578,1756856
"11117",45376,589623,589623,"Philippines","Cassava",2010,217622,2101454
"11118",45377,589627,589627,"Philippines","Cassava",2014,216775,2540254
"11159",45478,591045,591045,"Philippines","Groundnuts, with shell",2000,26866,26827
"11160",45479,591051,591051,"Philippines","Groundnuts, with shell",2006,27642,29151
"11161",45480,591055,591055,"Philippines","Groundnuts, with shell",2010,27123,29624
"11162",45481,591059,591059,"Philippines","Groundnuts, with shell",2014,25048,29196
"11175",45494,591269,591269,"Philippines","Maize",2000,2510342,4511104
"11176",45495,591275,591275,"Philippines","Maize",2006,2570673,6082109
"11177",45496,591279,591279,"Philippines","Maize",2010,2499040,6376796
"11178",45497,591283,591283,"Philippines","Maize",2014,2611432,7770603
"11187",45518,591584,591584,"Philippines","Oil palm fruit",2000,16000,245000
"11188",45519,591590,591590,"Philippines","Oil palm fruit",2006,31444,373435
"11189",45520,591594,591594,"Philippines","Oil palm fruit",2010,45044,565460
"11190",45521,591598,591598,"Philippines","Oil palm fruit",2014,55083,437439
"11211",45554,592082,592082,"Philippines","Palm kernels",2000,NA,16000
"11212",45555,592088,592088,"Philippines","Palm kernels",2006,NA,18000
"11213",45556,592092,592092,"Philippines","Palm kernels",2010,NA,24000
"11214",45557,592096,592096,"Philippines","Palm kernels",2014,NA,28000
"11231",45586,592498,592498,"Philippines","Potatoes",2000,5172,63524
"11232",45587,592504,592504,"Philippines","Potatoes",2006,5450,69461
"11233",45588,592508,592508,"Philippines","Potatoes",2010,8129,124671
"11234",45589,592512,592512,"Philippines","Potatoes",2014,7868,119140
"11239",45606,592778,592778,"Philippines","Rice, paddy",2000,4038085,12389412
"11240",45607,592784,592784,"Philippines","Rice, paddy",2006,4159930,15326706
"11241",45608,592788,592788,"Philippines","Rice, paddy",2010,4354161,15772319
"11242",45609,592792,592792,"Philippines","Rice, paddy",2014,4739672,18967826
"11247",45626,593049,593049,"Philippines","Sorghum",2000,482,643
"11248",45627,593055,593055,"Philippines","Sorghum",2006,80,87
"11249",45628,593059,593059,"Philippines","Sorghum",2010,68,254
"11250",45629,593063,593063,"Philippines","Sorghum",2014,130,693
"11251",45630,593105,593105,"Philippines","Soybeans",2000,774,953
"11252",45631,593111,593111,"Philippines","Soybeans",2006,788,1050
"11253",45632,593115,593115,"Philippines","Soybeans",2010,583,812
"11254",45633,593119,593119,"Philippines","Soybeans",2014,596,695
"11267",45646,593329,593329,"Philippines","Sugar cane",2000,383824,21223438
"11268",45647,593335,593335,"Philippines","Sugar cane",2006,392280,24345106
"11269",45648,593339,593339,"Philippines","Sugar cane",2010,354878,17929269
"11270",45649,593343,593343,"Philippines","Sugar cane",2014,432026,25029880
"11307",45706,594151,594151,"Poland","Barley",2000,1095998,2783359
"11308",45707,594157,594157,"Poland","Barley",2006,1220596,3161041
"11309",45708,594161,594161,"Poland","Barley",2010,970693,3397171
"11310",45709,594165,594165,"Poland","Barley",2014,808280,3274826
"11371",45842,596035,596035,"Poland","Maize",2000,152273,923341
"11372",45843,596041,596041,"Poland","Maize",2006,302977,1260657
"11373",45844,596045,596045,"Poland","Maize",2010,333375,1994391
"11374",45845,596049,596049,"Poland","Maize",2014,678250,4468403
"11375",45846,596091,596091,"Poland","Maize, green",2000,1307,13000
"11376",45847,596097,596097,"Poland","Maize, green",2006,1393,14770
"11377",45848,596101,596101,"Poland","Maize, green",2010,1907,24138
"11378",45849,596105,596105,"Poland","Maize, green",2014,3724,42969
"11379",45850,596134,596134,"Poland","Millet",2000,NA,NA
"11380",45851,596140,596140,"Poland","Millet",2006,4611,5185
"11381",45852,596144,596144,"Poland","Millet",2010,11852,18923
"11382",45853,596148,596148,"Poland","Millet",2014,36397,51860
"11407",45902,596858,596858,"Poland","Potatoes",2000,1250623,24232376
"11408",45903,596864,596864,"Poland","Potatoes",2006,597230,8981976
"11409",45904,596868,596868,"Poland","Potatoes",2010,400696,8448180
"11410",45905,596872,596872,"Poland","Potatoes",2014,276927,7689180
"11415",45918,597082,597082,"Poland","Rapeseed",2000,436768,958145
"11416",45919,597088,597088,"Poland","Rapeseed",2006,623853,1651525
"11417",45920,597092,597092,"Poland","Rapeseed",2010,945483,2228676
"11418",45921,597096,597096,"Poland","Rapeseed",2014,951108,3275806
"11423",45930,597250,597250,"Poland","Rye",2000,2130229,4003047
"11424",45931,597256,597256,"Poland","Rye",2006,1318004,2621626
"11425",45932,597260,597260,"Poland","Rye",2010,1059568,2851706
"11426",45933,597264,597264,"Poland","Rye",2014,886443,2792593
"11427",45934,597306,597306,"Poland","Soybeans",2000,NA,NA
"11428",45935,597312,597312,"Poland","Soybeans",2006,294,336
"11429",45936,597316,597316,"Poland","Soybeans",2010,181,249
"11430",45937,597320,597320,"Poland","Soybeans",2014,0,0
"11443",45950,597530,597530,"Poland","Sunflower seed",2000,665,1001
"11444",45951,597536,597536,"Poland","Sunflower seed",2006,4609,5359
"11445",45952,597540,597540,"Poland","Sunflower seed",2010,2994,4507
"11446",45953,597544,597544,"Poland","Sunflower seed",2014,1361,2326
"11455",45990,598066,598066,"Poland","Wheat",2000,2635097,8502865
"11456",45991,598072,598072,"Poland","Wheat",2006,2175725,7059671
"11457",45992,598076,598076,"Poland","Wheat",2010,2124222,9408110
"11458",45993,598080,598080,"Poland","Wheat",2014,2338782,11628670
"11475",46218,601242,601242,"Portugal","Barley",2000,21766,36353
