"","X.2","X.1","X","Area","Item","Year","Area_harvested_ha","Production_t"
"13278",29237,381768,381768,"Japan","Groundnuts, with shell",2006,8600,20000
"13279",29238,381772,381772,"Japan","Groundnuts, with shell",2010,7720,16200
"13280",29239,381776,381776,"Japan","Groundnuts, with shell",2014,6840,16100
"13293",29252,381939,381939,"Japan","Kiwi fruit",2000,2960,44400
"13294",29253,381945,381945,"Japan","Kiwi fruit",2006,2470,32500
"13295",29254,381949,381949,"Japan","Kiwi fruit",2010,2300,26500
"13296",29255,381953,381953,"Japan","Kiwi fruit",2014,2150,31600
"13297",29256,381995,381995,"Japan","Leeks, other alliaceous vegetables",2000,NA,NA
"13298",29257,382001,382001,"Japan","Leeks, other alliaceous vegetables",2006,NA,NA
"13299",29258,382005,382005,"Japan","Leeks, other alliaceous vegetables",2010,NA,NA
"13300",29259,382009,382009,"Japan","Leeks, other alliaceous vegetables",2014,NA,NA
"13301",29260,382049,382049,"Japan","Lemons and limes",2000,NA,NA
"13302",29261,382055,382055,"Japan","Lemons and limes",2006,370,5000
"13303",29262,382059,382059,"Japan","Lemons and limes",2010,394,6218
"13304",29263,382063,382063,"Japan","Lemons and limes",2014,474,7505
"13305",29264,382105,382105,"Japan","Lettuce and chicory",2000,22000,537200
"13306",29265,382111,382111,"Japan","Lettuce and chicory",2006,20900,545400
"13307",29266,382115,382115,"Japan","Lettuce and chicory",2010,20900,537900
"13308",29267,382119,382119,"Japan","Lettuce and chicory",2014,21300,577800
"13309",29268,382141,382141,"Japan","Linseed",2000,NA,NA
"13310",29269,382147,382147,"Japan","Linseed",2006,NA,NA
"13311",29270,382151,382151,"Japan","Linseed",2010,NA,NA
"13312",29271,382155,382155,"Japan","Linseed",2014,NA,NA
"13313",29272,382197,382197,"Japan","Maize",2000,73,180
"13314",29273,382203,382203,"Japan","Maize",2006,60,153
"13315",29274,382207,382207,"Japan","Maize",2010,65,166
"13316",29275,382211,382211,"Japan","Maize",2014,71,189
"13317",29276,382253,382253,"Japan","Maize, green",2000,29000,289000
"13318",29277,382259,382259,"Japan","Maize, green",2006,25400,231400
"13319",29278,382263,382263,"Japan","Maize, green",2010,25300,234700
"13320",29279,382267,382267,"Japan","Maize, green",2014,24400,249500
"13321",29280,382309,382309,"Japan","Mangoes, mangosteens, guavas",2000,NA,NA
"13322",29281,382315,382315,"Japan","Mangoes, mangosteens, guavas",2006,348,2676
"13323",29282,382319,382319,"Japan","Mangoes, mangosteens, guavas",2010,437,3413
"13324",29283,382323,382323,"Japan","Mangoes, mangosteens, guavas",2014,446,3212
"13325",29284,382365,382365,"Japan","Melons, other (inc.cantaloupes)",2000,13800,317500
"13326",29285,382371,382371,"Japan","Melons, other (inc.cantaloupes)",2006,9830,216600
"13327",29286,382375,382375,"Japan","Melons, other (inc.cantaloupes)",2010,8560,188100
"13328",29287,382379,382379,"Japan","Melons, other (inc.cantaloupes)",2014,7300,167600
"13329",29288,382421,382421,"Japan","Millet",2000,381,387
"13330",29289,382427,382427,"Japan","Millet",2006,340,306
"13331",29290,382431,382431,"Japan","Millet",2010,309,261
"13332",29291,382435,382435,"Japan","Millet",2014,254,219
"13337",29296,382533,382533,"Japan","Oats",2000,844,1500
"13338",29297,382539,382539,"Japan","Oats",2006,1000,2000
"13339",29298,382543,382543,"Japan","Oats",2010,150,289
"13340",29299,382547,382547,"Japan","Oats",2014,182,349
"13353",29312,382753,382753,"Japan","Onions, dry",2000,26900,1247000
"13354",29313,382759,382759,"Japan","Onions, dry",2006,23600,1161000
"13355",29314,382763,382763,"Japan","Onions, dry",2010,24000,1042000
"13356",29315,382767,382767,"Japan","Onions, dry",2014,25300,1169000
"13357",29316,382809,382809,"Japan","Onions, shallots, green",2000,25100,536700
"13358",29317,382815,382815,"Japan","Onions, shallots, green",2006,24900,554600
"13359",29318,382819,382819,"Japan","Onions, shallots, green",2010,25340,541300
"13360",29319,382823,382823,"Japan","Onions, shallots, green",2014,25100,545300
"13361",29320,382865,382865,"Japan","Oranges",2000,5900,104000
"13362",29321,382871,382871,"Japan","Oranges",2006,4300,65800
"13363",29322,382875,382875,"Japan","Oranges",2010,4065,58086
"13364",29323,382879,382879,"Japan","Oranges",2014,2343,26186
"13365",29324,382921,382921,"Japan","Peaches and nectarines",2000,10700,174600
"13366",29325,382927,382927,"Japan","Peaches and nectarines",2006,10300,146300
"13367",29326,382931,382931,"Japan","Peaches and nectarines",2010,10000,136700
"13368",29327,382935,382935,"Japan","Peaches and nectarines",2014,9850,137000
"13369",29328,382977,382977,"Japan","Pears",2000,18390,392900
"13370",29329,382983,382983,"Japan","Pears",2006,16660,319700
"13371",29330,382987,382987,"Japan","Pears",2010,15500,284900
"13372",29331,382991,382991,"Japan","Pears",2014,14300,295100
"13377",29336,383089,383089,"Japan","Peas, green",2000,5500,37300
"13378",29337,383095,383095,"Japan","Peas, green",2006,4460,27100
"13379",29338,383099,383099,"Japan","Peas, green",2010,4130,26200
"13380",29339,383103,383103,"Japan","Peas, green",2014,3880,26800
"13385",29344,383201,383201,"Japan","Persimmons",2000,25000,278800
"13386",29345,383207,383207,"Japan","Persimmons",2006,23500,232700
"13387",29346,383211,383211,"Japan","Persimmons",2010,22400,189400
"13388",29347,383215,383215,"Japan","Persimmons",2014,21300,240600
"13389",29348,383257,383257,"Japan","Pineapples",2000,490,11200
"13390",29349,383263,383263,"Japan","Pineapples",2006,441,10700
"13391",29350,383267,383267,"Japan","Pineapples",2010,357,8780
"13392",29351,383271,383271,"Japan","Pineapples",2014,302,7130
"13393",29352,383314,383314,"Japan","Plums and sloes",2000,3220,26600
"13394",29353,383320,383320,"Japan","Plums and sloes",2006,3090,21400
"13395",29354,383324,383324,"Japan","Plums and sloes",2010,2990,20900
"13396",29355,383328,383328,"Japan","Plums and sloes",2014,2900,22300
"13397",29356,383370,383370,"Japan","Potatoes",2000,94600,2898000
"13398",29357,383376,383376,"Japan","Potatoes",2006,86600,2635000
"13399",29358,383380,383380,"Japan","Potatoes",2010,82500,2290000
"13400",29359,383384,383384,"Japan","Potatoes",2014,78300,2456000
"13409",29368,383538,383538,"Japan","Pumpkins, squash and gourds",2000,18000,253600
"13410",29369,383544,383544,"Japan","Pumpkins, squash and gourds",2006,16900,220400
"13411",29370,383548,383548,"Japan","Pumpkins, squash and gourds",2010,18000,220500
"13412",29371,383552,383552,"Japan","Pumpkins, squash and gourds",2014,16200,2e+05
"13417",29376,383645,383645,"Japan","Quinces",2000,NA,NA
"13418",29377,383651,383651,"Japan","Quinces",2006,40,300
"13419",29378,383655,383655,"Japan","Quinces",2010,36,246
"13420",29379,383659,383659,"Japan","Quinces",2014,29,173
"13425",29384,383755,383755,"Japan","Rapeseed",2000,319,650
"13426",29385,383761,383761,"Japan","Rapeseed",2006,763,1000
"13427",29386,383765,383765,"Japan","Rapeseed",2010,1237,1570
"13428",29387,383769,383769,"Japan","Rapeseed",2014,1470,1780
"13429",29388,383811,383811,"Japan","Rice, paddy",2000,1770000,11863000
"13430",29389,383817,383817,"Japan","Rice, paddy",2006,1688000,10695000
"13431",29390,383821,383821,"Japan","Rice, paddy",2010,1628000,10604000
"13432",29391,383825,383825,"Japan","Rice, paddy",2014,1575000,10549000
"13433",29392,383867,383867,"Japan","Roots and tubers, nes",2000,4660,75500
"13434",29393,383873,383873,"Japan","Roots and tubers, nes",2006,4130,58400
"13435",29394,383877,383877,"Japan","Roots and tubers, nes",2010,4010,60400
"13436",29395,383881,383881,"Japan","Roots and tubers, nes",2014,3910,56300
"13441",29400,383979,383979,"Japan","Rye",2000,NA,NA
"13442",29401,383985,383985,"Japan","Rye",2006,NA,NA
"13443",29402,383989,383989,"Japan","Rye",2010,NA,NA
"13444",29403,383993,383993,"Japan","Rye",2014,NA,NA
"13445",29404,384037,384037,"Japan","Sesame seed",2000,21,11
"13446",29405,384043,384043,"Japan","Sesame seed",2006,0,0
"13447",29406,384047,384047,"Japan","Sesame seed",2010,23,12
"13448",29407,384051,384051,"Japan","Sesame seed",2014,22,11
"13449",29408,384072,384072,"Japan","Sorghum",2000,NA,NA
"13450",29409,384078,384078,"Japan","Sorghum",2006,NA,NA
"13451",29410,384082,384082,"Japan","Sorghum",2010,NA,NA
"13452",29411,384086,384086,"Japan","Sorghum",2014,NA,NA
"13453",29412,384128,384128,"Japan","Soybeans",2000,122500,235000
"13454",29413,384134,384134,"Japan","Soybeans",2006,142100,229200
"13455",29414,384138,384138,"Japan","Soybeans",2010,137700,222500
"13456",29415,384142,384142,"Japan","Soybeans",2014,131600,231800
"13457",29416,384184,384184,"Japan","Spinach",2000,25200,316400
"13458",29417,384190,384190,"Japan","Spinach",2006,23300,298800
"13459",29418,384194,384194,"Japan","Spinach",2010,22100,269000
"13460",29419,384198,384198,"Japan","Spinach",2014,21200,257400
"13461",29420,384240,384240,"Japan","Strawberries",2000,7450,205300
"13462",29421,384246,384246,"Japan","Strawberries",2006,6790,190700
"13463",29422,384250,384250,"Japan","Strawberries",2010,6150,177500
"13464",29423,384254,384254,"Japan","Strawberries",2014,5570,164000
"13465",29424,384296,384296,"Japan","String beans",2000,8690,63900
"13466",29425,384302,384302,"Japan","String beans",2006,7220,48900
"13467",29426,384306,384306,"Japan","String beans",2010,6830,44900
"13468",29427,384310,384310,"Japan","String beans",2014,5820,41000
"13469",29428,384352,384352,"Japan","Sugar beet",2000,69200,3673000
"13470",29429,384358,384358,"Japan","Sugar beet",2006,67400,3923000
"13471",29430,384362,384362,"Japan","Sugar beet",2010,62600,3090000
"13472",29431,384366,384366,"Japan","Sugar beet",2014,57400,3567000
"13473",29432,384408,384408,"Japan","Sugar cane",2000,23100,1395000
"13474",29433,384414,384414,"Japan","Sugar cane",2006,21700,1310000
"13475",29434,384418,384418,"Japan","Sugar cane",2010,23200,1469000
"13476",29435,384422,384422,"Japan","Sugar cane",2014,22900,1159000
"13477",29436,384464,384464,"Japan","Sweet potatoes",2000,43400,1073400
"13478",29437,384470,384470,"Japan","Sweet potatoes",2006,40800,988900
"13479",29438,384474,384474,"Japan","Sweet potatoes",2010,39700,863600
"13480",29439,384478,384478,"Japan","Sweet potatoes",2014,38000,886500
"13481",29440,384520,384520,"Japan","Tangerines, mandarins, clementines, satsumas",2000,58400,1143000
"13482",29441,384526,384526,"Japan","Tangerines, mandarins, clementines, satsumas",2006,50300,841900
"13483",29442,384530,384530,"Japan","Tangerines, mandarins, clementines, satsumas",2010,46100,786000
"13484",29443,384534,384534,"Japan","Tangerines, mandarins, clementines, satsumas",2014,42900,874700
"13485",29444,384576,384576,"Japan","Taro (cocoyam)",2000,18800,230500
"13486",29445,384582,384582,"Japan","Taro (cocoyam)",2006,14400,174700
"13487",29446,384586,384586,"Japan","Taro (cocoyam)",2010,13800,167600
"13488",29447,384590,384590,"Japan","Taro (cocoyam)",2014,12900,165700
"13497",29456,384744,384744,"Japan","Tomatoes",2000,13600,806300
"13498",29457,384750,384750,"Japan","Tomatoes",2006,12900,728300
"13499",29458,384754,384754,"Japan","Tomatoes",2010,12300,690900
"13500",29459,384758,384758,"Japan","Tomatoes",2014,12100,739900
"13517",29476,385024,385024,"Japan","Watermelons",2000,16900,580600
"13518",29477,385030,385030,"Japan","Watermelons",2006,13000,418700
"13519",29478,385034,385034,"Japan","Watermelons",2010,11700,369200
"13520",29479,385038,385038,"Japan","Watermelons",2014,10800,357500
"13521",29480,385080,385080,"Japan","Wheat",2000,183000,688200
"13522",29481,385086,385086,"Japan","Wheat",2006,218300,837200
"13523",29482,385090,385090,"Japan","Wheat",2010,206900,571300
"13524",29483,385094,385094,"Japan","Wheat",2014,212600,852400
"13525",29484,385136,385136,"Japan","Yams",2000,8880,201200
"13526",29485,385142,385142,"Japan","Yams",2006,8540,192200
"13527",29486,385146,385146,"Japan","Yams",2010,7640,173400
"13528",29487,385150,385150,"Japan","Yams",2014,7260,164800
"13533",29492,385248,385248,"Jordan","Apples",2000,3938,37468
"13534",29493,385254,385254,"Jordan","Apples",2006,3856,46381
"13535",29494,385258,385258,"Jordan","Apples",2010,2291,28770
"13536",29495,385262,385262,"Jordan","Apples",2014,2390,39902
"13537",29496,385303,385303,"Jordan","Apricots",2000,784,4576
"13538",29497,385309,385309,"Jordan","Apricots",2006,775,6816
"13539",29498,385313,385313,"Jordan","Apricots",2010,898,6796
"13540",29499,385317,385317,"Jordan","Apricots",2014,916,8112
"13541",29500,385335,385335,"Jordan","Artichokes",2000,0,0
"13542",29501,385341,385341,"Jordan","Artichokes",2006,0,0
"13543",29502,385345,385345,"Jordan","Artichokes",2010,0,0
"13544",29503,385349,385349,"Jordan","Artichokes",2014,0,0
"13545",29504,385397,385397,"Jordan","Bananas",2000,2082,20832
"13546",29505,385403,385403,"Jordan","Bananas",2006,1449,42113
"13547",29506,385407,385407,"Jordan","Bananas",2010,1853,43753
"13548",29507,385411,385411,"Jordan","Bananas",2014,870,37489
"13549",29508,385453,385453,"Jordan","Barley",2000,13379,12070
"13550",29509,385459,385459,"Jordan","Barley",2006,36027,18438
"13551",29510,385463,385463,"Jordan","Barley",2010,19502,10659
"13552",29511,385467,385467,"Jordan","Barley",2014,38139,38873
"13553",29512,385509,385509,"Jordan","Beans, green",2000,1331,14096
"13554",29513,385515,385515,"Jordan","Beans, green",2006,798,13740
"13555",29514,385519,385519,"Jordan","Beans, green",2010,562,8218
"13556",29515,385523,385523,"Jordan","Beans, green",2014,638,4682
"13565",29524,385653,385653,"Jordan","Carobs",2000,0,0
"13566",29525,385659,385659,"Jordan","Carobs",2006,0,0
"13567",29526,385663,385663,"Jordan","Carobs",2010,0,0
"13568",29527,385667,385667,"Jordan","Carobs",2014,0,0
"13573",29532,385765,385765,"Jordan","Cauliflowers and broccoli",2000,1348,26338
"13574",29533,385771,385771,"Jordan","Cauliflowers and broccoli",2006,3016,63400
"13575",29534,385775,385775,"Jordan","Cauliflowers and broccoli",2010,1816,54734
"13576",29535,385779,385779,"Jordan","Cauliflowers and broccoli",2014,2506,78506
"13585",29544,385923,385923,"Jordan","Cherries",2000,190,640
"13586",29545,385929,385929,"Jordan","Cherries",2006,190,1325
"13587",29546,385933,385933,"Jordan","Cherries",2010,130,680
"13588",29547,385937,385937,"Jordan","Cherries",2014,130,722
"13593",29552,386035,386035,"Jordan","Chillies and peppers, green",2000,1084,22034
"13594",29553,386041,386041,"Jordan","Chillies and peppers, green",2006,1730,38312
"13595",29554,386045,386045,"Jordan","Chillies and peppers, green",2010,1899,55138
"13596",29555,386049,386049,"Jordan","Chillies and peppers, green",2014,1920,66103
"13605",29564,386203,386203,"Jordan","Cucumbers and gherkins",2000,1109,132918
"13606",29565,386209,386209,"Jordan","Cucumbers and gherkins",2006,1753,142690
"13607",29566,386213,386213,"Jordan","Cucumbers and gherkins",2010,2012,176179
"13608",29567,386217,386217,"Jordan","Cucumbers and gherkins",2014,2343,279017
"13609",29568,386259,386259,"Jordan","Dates",2000,264,1321
"13610",29569,386265,386265,"Jordan","Dates",2006,656,3965
"13611",29570,386269,386269,"Jordan","Dates",2010,1708,11241
"13612",29571,386273,386273,"Jordan","Dates",2014,2222,9764
"13613",29572,386315,386315,"Jordan","Eggplants (aubergines)",2000,1667,35726
"13614",29573,386321,386321,"Jordan","Eggplants (aubergines)",2006,2610,95614
"13615",29574,386325,386325,"Jordan","Eggplants (aubergines)",2010,3010,104747
"13616",29575,386329,386329,"Jordan","Eggplants (aubergines)",2014,2557,80680
"13617",29576,386371,386371,"Jordan","Figs",2000,562,2501
"13618",29577,386377,386377,"Jordan","Figs",2006,542,3481
"13619",29578,386381,386381,"Jordan","Figs",2010,200,953
"13620",29579,386385,386385,"Jordan","Figs",2014,193,927
"13621",29580,386416,386416,"Jordan","Fruit, citrus nes",2000,76,0
"13622",29581,386422,386422,"Jordan","Fruit, citrus nes",2006,16,0
"13623",29582,386426,386426,"Jordan","Fruit, citrus nes",2010,17,0
"13624",29583,386430,386430,"Jordan","Fruit, citrus nes",2014,71,449
"13633",29592,386584,386584,"Jordan","Garlic",2000,183,2609
"13634",29593,386590,386590,"Jordan","Garlic",2006,10,307
"13635",29594,386594,386594,"Jordan","Garlic",2010,21,486
"13636",29595,386598,386598,"Jordan","Garlic",2014,88,1337
"13637",29596,386640,386640,"Jordan","Grapefruit (inc. pomelos)",2000,502,6478
"13638",29597,386646,386646,"Jordan","Grapefruit (inc. pomelos)",2006,594,12127
"13639",29598,386650,386650,"Jordan","Grapefruit (inc. pomelos)",2010,553,8439
"13640",29599,386654,386654,"Jordan","Grapefruit (inc. pomelos)",2014,435,6771
"13641",29600,386696,386696,"Jordan","Grapes",2000,3739,23909
"13642",29601,386702,386702,"Jordan","Grapes",2006,3646,32184
"13643",29602,386706,386706,"Jordan","Grapes",2010,3199,29683
"13644",29603,386710,386710,"Jordan","Grapes",2014,3806,34571
"13645",29604,386727,386727,"Jordan","Groundnuts, with shell",2000,0,0
"13646",29605,386733,386733,"Jordan","Groundnuts, with shell",2006,0,0
"13647",29606,386737,386737,"Jordan","Groundnuts, with shell",2010,0,0
"13648",29607,386741,386741,"Jordan","Groundnuts, with shell",2014,0,0
