"","Country","Year","Area_harvested_ha","N_total_kj","N_total_t","production_kj","code_Area_Year","suitability","market","net_capital_stocks","net_capital_stocks14","Manure_kg","N_div_AreaH_kj_ha","production_div_AreaH_kj_ha","manure_area","netcap_area","netcap14_area","TFP","Nt_area"
"320","Sweden",2014,927200,2477424206217.75,86065.0090885171,76340641633200,"Sweden 2014",0,0,45802.19,45802.19,65771171.76,2671941.5511408,82334600.5534944,70.9352585849871,0.0493983930112166,0.0493983930112166,30.8145215670385,0.0928224860747596
"321","Switzerland",2000,200034,1002786305966.35,34836.5097588978,17999570604744,"Switzerland 2000",38.9919807,34185.41365,16164.63,22468.8357,76640813.96,5013079.30634967,89982555.9892018,383.138936180849,0.080809412399892,0.11232508323585,17.9495576451839,0.174152942794214
"322","Switzerland",2006,187546,100781745699.594,3501.12905081943,15700298866128,"Switzerland 2006",38.9919807,34185.41365,22477.43,26523.3674,75988591.6,537370.808759419,83714389.3558274,405.173086069551,0.119850223411856,0.14142326362599,155.785144989717,0.0186681083617855
"323","Switzerland",2010,176763,81018351020.4885,2814.55436635148,14840388677592,"Switzerland 2010",38.9919807,34185.41365,26818.57,28964.0556,76034622.63,458344.512259288,83956420.0516624,430.150102849578,0.151720495805118,0.163858135469527,183.173176084997,0.0159227574003127
"324","Switzerland",2014,171401,88503120252.4992,3074.57311096604,16732233571644,"Switzerland 2014",38.9919807,34185.41365,27105.56,27105.56,74823549.96,516351.247965293,97620396.4483521,436.540918431048,0.158141201043168,0.158141201043168,189.058120481029,0.0179378948253863
"325","Syrian_Arab_Republic",2000,3097185,3298324683976.35,111400,51291796145472,"Syrian_Arab_Republic 2000",36.80208829,2505.335079,5891.7,8189.463,5542986.315,1064942.74122351,16560778.9478097,1.78968525128463,0.00190227577622906,0.00264416332895839,15.5508632593551,0.035968145267396
"326","Syrian_Arab_Republic",2006,3191197,1651302276115.61,55772.275680728,90386322289092,"Syrian_Arab_Republic 2006",36.80208829,2505.335079,8131.86,9595.5948,7102265.457,517455.448885045,28323642.2850398,2.22558038786073,0.00254821623359511,0.00300689515564222,54.7363881201142,0.0174769140484677
"327","Syrian_Arab_Republic",2010,3215373,1299516938482.75,43890.8236203275,56937695149980,"Syrian_Arab_Republic 2010",36.80208829,2505.335079,13751.79,14851.9332,6197998.409,404157.44564713,17707959.5897521,1.92761412408452,0.00427688793804016,0.00461903897308337,43.8145078866441,0.0136503054607747
"328","Syrian_Arab_Republic",2014,2576925,1218599857233.14,41157.871678089,39616356042144,"Syrian_Arab_Republic 2014",36.80208829,2505.335079,15098.02,15098.02,5174872.843,472889.143934395,15373499.8271754,2.00815811209096,0.00585892876199346,0.00585892876199346,32.5097330407488,0.0159716994782887
"329","Thailand",2000,13873315,21992038753505.7,722700,559451320356564,"Thailand 2000",45.89237119,1050.431159,11721.05,16292.2595,164990118.4,1585204.31155104,40325713.0942795,11.892623961901,0.000844862961736254,0.00117435951681339,25.4388111364792,0.0520928127127511
"330","Thailand",2006,13863878,16091225848955.2,528788.124256381,627788301818112,"Thailand 2006",45.89237119,1050.431159,17527.34,20682.2612,180317849.2,1160658.35612194,45282301.3747028,13.0063066913889,0.00126424511237043,0.00149180923259711,39.014324185803,0.0381414294223002
"331","Thailand",2010,16057141,27753794886975.1,912042.207165517,744343781284512,"Thailand 2010",45.89237119,1050.431159,27365.5,29554.74,187136985.2,1728439.38326101,46355934.8008784,11.6544399280046,0.00170425731454933,0.00184059789971328,26.8195316826325,0.0567997881544116
"332","Thailand",2014,15288335,37128494732742.3,1220112.58001605,816272938839996,"Thailand 2014",45.89237119,1050.431159,36236.86,36236.86,168199629.2,2428550.57354135,53391879.4191778,11.0018278118579,0.00237022932843897,0.00237022932843897,21.9850803194602,0.0798067664017076
"333","Togo",2000,887530,139157325086.973,4700,15539740277760,"Togo 2000",59.11386458,138.7488444,223.84,311.1376,7444989.706,156791.686012837,17508974.6574876,8.38843724268475,0.000252205559248701,0.000350565727355695,111.670300273792,0.00529559564183746
"334","Togo",2006,985714,479595414377.216,16198.201899642,18468614375568,"Togo 2006",59.11386458,138.7488444,348.44,411.1592,9921473.325,486546.213584484,18736280.8842808,10.0652657109466,0.000353489957533321,0.000417118149889319,38.5087384531202,0.0164329632120899
"335","Togo",2010,1118553,473099243107.388,15978.7955194956,21878459139492,"Togo 2010",59.11386458,138.7488444,510.63,551.4804,11065236.39,422956.483159393,19559608.8334589,9.89245604812646,0.00045650943674551,0.00049303019168515,46.2449675374472,0.0142852377307965
"336","Togo",2014,1496626,675574495811.88,22817.3409364641,26652792071736,"Togo 2014",59.11386458,138.7488444,597.36,597.36,10354514.14,451398.342546421,17808585.4927925,6.91857160038647,0.000399137793944513,0.000399137793944513,39.452040059188,0.0152458536310769
"337","Turkey",2000,14227315,23646111735479.5,821459.165658633,474156099724104,"Turkey 2000",30.72251226,3180.367236,49273.12,68489.6368,61887761.21,1662022.08466457,33327166.7720933,4.34992556290488,0.00346327609953108,0.0048139537783482,20.0521804611395,0.0577381723577944
"338","Turkey",2006,13668617,26332515589166.2,914784.067991751,510281613378864,"Turkey 2006",30.72251226,3180.367236,86546.5,102124.87,67811501.91,1926494.50849096,37332351.4280094,4.96110922633943,0.00633176714220612,0.00747148522780322,19.378384554676,0.0669258687979736
"339","Turkey",2010,12763431,26021976551455.2,903996.030547112,490083059674908,"Turkey 2010",30.72251226,3180.367236,125703.54,135759.8232,56931077.63,2038791.65025887,38397438.7196443,4.46048383306965,0.00984872641220061,0.0106366245251767,18.8334294555154,0.0708270394180931
"340","Turkey",2014,12303568,28191463171518.3,979363.375874783,495113230328724,"Turkey 2014",30.72251226,3180.367236,141185.04,141185.04,73550649.46,2291324.2054271,40241434.8690334,5.97799349424492,0.0114751298160013,0.0114751298160013,17.5625233538405,0.0795999482324788
"341","Ukraine",2000,15863700,7759998933522.85,236473.812112308,419622059307600,"Ukraine 2000",63.11288305,2416.361874,12853.29,17866.0731,521006584.1,489167.024938876,26451714.2474706,32.8426901731626,0.000810232795627754,0.00112622358592258,54.0750150744031,0.0149065988459381
"342","Ukraine",2006,19472900,9286650772215.88,282996.135524551,608385076954560,"Ukraine 2006",63.11288305,2416.361874,25587.75,30193.545,377206388,476901.271624457,31242653.9937328,19.370837831037,0.00131401845641892,0.00155054177857433,65.5117858824569,0.0145328192269539
"343","Ukraine",2010,21508610,18373896117449.9,559915.703013689,736015445449200,"Ukraine 2010",63.11288305,2416.361874,43251.78,46711.9224,331386433,854257.718999503,34219572.7873256,15.4071524380237,0.0020109054002095,0.00217177783222626,40.057668811472,0.0260321658635165
"344","Ukraine",2014,23302000,34680976407835.3,1056848.43119105,1200174206664600,"Ukraine 2014",63.11288305,2416.361874,47858.75,47858.75,329848319.1,1488326.16976377,51505201.556287,14.1553651660802,0.00205384730924384,0.00205384730924384,34.60612505689,0.0453544086855656
"345","United_Republic_of_Tanzania",2000,3738240,532942947141.6,18000,81831611285676,"United_Republic_of_Tanzania 2000",54.98337399,80.37956116,2008.55,2791.8845,39481003.53,142565.203716615,21890411.3394742,10.5613881211479,0.000537298300804657,0.000746844638118473,153.54666334281,0.0048151001540832
"346","United_Republic_of_Tanzania",2006,6326710,3377370425614.72,114069.747966686,123813801817668,"United_Republic_of_Tanzania 2006",54.98337399,80.37956116,3158.78,3727.3604,53908197.59,533827.285526715,19570013.7698216,8.52073156348244,0.000499276875342793,0.000589146712904495,36.6598229435057,0.0180298682833078
"347","United_Republic_of_Tanzania",2010,7243771,3588085528295.14,121186.592027744,160460638014528,"United_Republic_of_Tanzania 2010",54.98337399,80.37956116,4835.48,5222.3184,58586748.63,495333.925975178,22151533.7818559,8.08787972866619,0.000667536287384016,0.000720939190374737,44.7204050040496,0.0167297657570544
"348","United_Republic_of_Tanzania",2014,10839418,5163586842576.28,174398.711278335,247460555841912,"United_Republic_of_Tanzania 2014",54.98337399,80.37956116,8243.08,8243.08,65738672.88,476371.226072865,22829690.287976,6.06477883591167,0.000760472564117372,0.000760472564117372,47.924158804008,0.0160893058352704
"349","United_States_of_America",2000,90288879,257241469211853,8252700,6215180145946488,"United_States_of_America 2000",66.67575229,12402.17048,338270,470195.3,2382501866,2849093.62106327,68836607.7282507,26.3875450929012,0.0037465300682269,0.00520767679483539,24.1608795229976,0.0914032834542114
"350","United_States_of_America",2006,85033417,259905963000045,8338181.03831464,6316450142716512,"United_States_of_America 2006",66.67575229,12402.17048,456987,539244.66,2421515566,3056515.56963829,74281974.8466243,28.4772228546337,0.00537420482585099,0.00634156169450417,24.3028288762864,0.0980576969912269
"351","United_States_of_America",2010,90742570,250933117473215,8050318.42228253,7295133095032680,"United_States_of_America 2010",66.67575229,12402.17048,489649,528820.92,2388211662,2765329.62944751,80393723.640764,26.3185367352941,0.00539602305731478,0.00582770490189996,29.0720219335392,0.0887160064155394
"352","United_States_of_America",2014,93671726,255010983236488,8181142.59650169,8166357756700344,"United_States_of_America 2014",66.67575229,12402.17048,632634,632634,2382208776,2722390.13975773,87180605.1347911,25.4314602466063,0.00675373484630784,0.00675373484630784,32.0235530762499,0.0873384418741434
"353","Uruguay",2000,534852,1131023365600.51,38200,23978928802500,"Uruguay 2000",80.2172942,1782.148668,1580.65,2197.1035,35880863.07,2114647.35216566,44832830.0212021,67.0855920329362,0.00295530352321764,0.00410787189727252,21.2010905625885,0.0714216269173528
"354","Uruguay",2006,949030,478510596172.399,16161.5624661127,44960580531756,"Uruguay 2006",80.2172942,1782.148668,1670.85,1971.603,37329012.37,504210.18953289,47375299.5498098,39.3338591719967,0.00176058712580213,0.00207749280844652,93.9594251232787,0.0170295590930874
"355","Uruguay",2010,1638127,629008665085.515,21244.5929386341,70310418630264,"Uruguay 2010",80.2172942,1782.148668,3179.9,3434.292,38413614.73,383980.402670559,42921225.662152,23.449717103741,0.00194118038467103,0.00209647481544471,111.779729808182,0.0129688314389752
"356","Uruguay",2014,2218275,793004436290.751,26783.50455671,92552607610740,"Uruguay 2014",80.2172942,1782.148668,5066.27,5066.27,38830395.87,357486.982583652,41722783.5190587,17.5047709909727,0.00228387823872153,0.00228387823872153,116.711336501031,0.0120740235348232
"357","Uzbekistan",2000,1589800,1419643977421.24,43261.426458815,59423825991600,"Uzbekistan 2000",27.86891249,671.9470199,2362.86,3284.3754,123336744.1,892970.170726657,37378177.123915,77.5800378034973,0.00148626242294628,0.00206590476789533,41.8582594909059,0.0272118671900962
"358","Uzbekistan",2006,1669800,1497010177374.79,45619.0402147427,95318536476708,"Uzbekistan 2006",27.86891249,671.9470199,2777.73,3277.7214,156118525.7,896520.647607372,57083804.3338771,93.4953441729548,0.00166351060007186,0.0019629425080848,63.6726041795267,0.027320062411512
"359","Uzbekistan",2010,1757149,5735704666868.2,174786.615223017,108998707399200,"Uzbekistan 2010",27.86891249,671.9470199,5599.95,6047.946,197165704.5,3264210.75666788,62031567.8404051,112.207732241261,0.00318695227325628,0.00344190845511678,19.0035424991146,0.099471709697366
"360","Uzbekistan",2014,1736400,7296590899677.54,222352.17817065,117422804896416,"Uzbekistan 2014",27.86891249,671.9470199,8735.16,8735.16,240670762.1,4202137.12259706,67624282.9396545,138.603295381249,0.00503061506565308,0.00503061506565308,16.0928310920659,0.128053546516154
"361","Venezuela_(Bolivarian_Republic_of)",2000,1132141,2652871559104.85,89600,59049204148548,"Venezuela_(Bolivarian_Republic_of) 2000",42.58360421,1633.390951,8322.11,11567.7329,119415745.5,2343234.24300052,52157111.3037581,105.477803118163,0.00735077167949929,0.010217572634504,22.2585989683092,0.0791420856589418
"362","Venezuela_(Bolivarian_Republic_of)",2006,1417147,1112051504510.37,37559.2306616421,74325794207328,"Venezuela_(Bolivarian_Republic_of) 2006",42.58360421,1633.390951,8801.55,10385.829,125143365.3,784711.469247982,52447483.7171641,88.3065520372975,0.00621075301291962,0.00732868855524515,66.8366473188247,0.0265034118984425
"363","Venezuela_(Bolivarian_Republic_of)",2010,1335903,883156335606.679,29828.3599139113,67670141661288,"Venezuela_(Bolivarian_Republic_of) 2010",42.58360421,1633.390951,18305.47,19769.9076,147339048.7,661093.159912568,50654981.4329993,110.291726794535,0.0137026939830212,0.0147989095016629,76.6230608704204,0.0223282378390582
"364","Venezuela_(Bolivarian_Republic_of)",2014,1117303,953927405642.135,32218.6331457282,64443672080352,"Venezuela_(Bolivarian_Republic_of) 2014",42.58360421,1633.390951,24902.21,24902.21,159407872.4,853776.82297652,57677883.3318733,142.672016811912,0.0222877858557616,0.0222877858557616,67.5561596188463,0.0288360750358034
"365","Viet_Nam",2000,9335278,27819457352227.6,914200,448365825045000,"Viet_Nam 2000",60.10697341,652.5337752,5033.6,6996.704,214243867.4,2980035.23325471,48029188.3160844,22.9499182991658,0.000539201939138824,0.000749490695402965,16.1169867322771,0.0979295956692452
"366","Viet_Nam",2006,9590012,29819503120417.4,979925.287813089,546931371417840,"Viet_Nam 2006",60.10697341,652.5337752,8730.48,10301.9664,268974100.3,3109433.34798928,57031354.2274859,28.0473163432955,0.000910372166374766,0.00107423915632222,18.3413978834328,0.102181862526667
"367","Viet_Nam",2010,9842513,30076110012919.5,988357.875773207,610823252691396,"Viet_Nam 2010",60.10697341,652.5337752,13564.9,14650.092,277686941.9,3055734.85276773,62059684.6243836,28.2130124593181,0.00137819477606989,0.00148845035815548,20.309250512417,0.100417228381939
"368","Viet_Nam",2014,10194770,32422681622882,1065470.65833638,687249665946756,"Viet_Nam 2014",60.10697341,652.5337752,20397.48,20397.48,272428131.4,3180324.97279311,67411983.3941085,26.7223420832446,0.00200077883071418,0.00200077883071418,21.19657078154,0.104511495437011
"369","Zambia",2000,1084169,319765768284.96,10800,25143929641656,"Zambia 2000",47.430356,78.15617195,239.97,333.5583,9871897.333,294940.888629872,23191891.3395015,9.10549677494929,0.000221340030936136,0.00030766264300123,78.6323369650028,0.00996154658544932
"370","Zambia",2006,1264354,747645828570.306,25251.5301805652,34144176496860,"Zambia 2006",47.430356,78.15617195,813.16,959.5288,11666495.88,591326.344180748,27005234.6865356,9.22723847909684,0.00064314266415893,0.000758908343707538,45.6689186137139,0.0199718830173869
"371","Zambia",2010,1823886,932289901070.412,31487.8324392362,60303420085392,"Zambia 2010",47.430356,78.15617195,1329.02,1435.3416,16925507.3,511155.796508341,33063152.0201328,9.27991513723994,0.000728674928147921,0.000786968922399755,64.6831205788612,0.017264145039348
"372","Zambia",2014,1939445,1077572285617.57,36394.7046210984,69359437503072,"Zambia 2014",47.430356,78.15617195,1734.84,1734.84,23341904.41,555608.581639371,35762518.4024667,12.0353525931388,0.000894503324404662,0.000894503324404662,64.3663895488192,0.0187655255091526
"373","Zimbabwe",2000,2030930,3706914276784.91,125200,39287978786736,"Zimbabwe 2000",43.40218694,52.95665025,4773.47,6635.1233,15883874.8,1825229.95710581,19344821.7253849,7.82098585377143,0.00235038627623798,0.00326703692397079,10.5985668545892,0.0616466347929274
"374","Zimbabwe",2006,3021830,1866369535491.83,63036.1126252545,44934452303940,"Zimbabwe 2006",43.40218694,52.95665025,1944.02,2293.9436,13826586.85,617628.898876452,14869947.1194409,4.57556740451978,0.000643325402156971,0.000759123974545226,24.075860353185,0.0208602444959692
"375","Zimbabwe",2010,2373241,1133838219253.88,38295.0709002389,28356735265848,"Zimbabwe 2010",43.40218694,52.95665025,10674.79,11528.7732,17515579.15,477759.409707602,11948527.4634342,7.38044688676793,0.00449797976690947,0.00485781814826223,25.0095073391582,0.0161361913519271
"376","Zimbabwe",2014,1792246,946704871721.674,31974.6940688241,26399239045056,"Zimbabwe 2014",43.40218694,52.95665025,8214.42,8214.42,13438051.63,528222.616606021,14729696.1717621,7.49788345461505,0.00458331055000262,0.00458331055000262,27.8853947345242,0.0178405721473638
